Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,CNG consumption kg,LNG consumption kg
"Week 38, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 39, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 40, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 41, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 42, 2018",1346.2222219080002,1023.1288886500801,457.5809332265292,392.69302213056363,53.579644431938405,325.112666590782,325.112666590782
"Week 43, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 44, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 45, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 46, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 47, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 48, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 49, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 50, 2018",1452.148147808,1103.63259233408,493.58515543993923,423.59161471559366,57.79549628275841,350.69377769563204,350.69377769563204
"Week 51, 2018",1346.2222219080002,1023.1288886500801,457.5809332265292,392.69302213056363,53.579644431938405,325.112666590782,325.112666590782
"Week 52, 2018",1346.2222219080002,1023.1288886500801,457.5809332265292,392.69302213056363,53.579644431938405,325.112666590782,325.112666590782
"Week 1, 2019",198.37037032400002,150.76148144624,67.4260888731276,57.8646370235108,7.895140738895201,47.906444433246,47.906444433246
