Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,CNG consumption kg,LNG consumption kg
"Week 1, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 2, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 3, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 4, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 5, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 6, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 7, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 8, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 9, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 10, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 11, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 12, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 13, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 14, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 15, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 16, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 17, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 18, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 19, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 20, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 21, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 22, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 23, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 24, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 25, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 26, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 27, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 28, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 29, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 30, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 31, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 32, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 33, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 34, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 35, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 36, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 37, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 38, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 39, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 40, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 41, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 42, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 43, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 44, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 45, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 46, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 47, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 48, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 49, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 50, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 51, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 52, 2018",1894.6666666200001,274.91613332656203,122.96386666363802,105.53293333073401,14.399466666312001,87.34413333118201,87.34413333118201
"Week 1, 2019",270.66666666000003,39.27373333236601,17.566266666234,15.076133332962002,2.0570666666160005,12.477733333026002,12.477733333026002
