Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,CNG consumption kg,LNG consumption kg
"Week 38, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 39, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 40, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 41, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 42, 2018",1035.5555555380001,787.0222222088801,351.9853333273662,302.07155555043465,41.2151111104124,250.086666662427,250.086666662427
"Week 43, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 44, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 45, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 46, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 47, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 48, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 49, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 50, 2018",1117.037037018,848.94814813368,379.6808888824182,325.83970369815063,44.4580740733164,269.764444439847,269.764444439847
"Week 51, 2018",1035.5555555380001,787.0222222088801,351.9853333273662,302.07155555043465,41.2151111104124,250.086666662427,250.086666662427
"Week 52, 2018",1035.5555555380001,787.0222222088801,351.9853333273662,302.07155555043465,41.2151111104124,250.086666662427,250.086666662427
"Week 1, 2019",152.59259259,115.97037036840001,51.866222221341,44.511259258503,6.073185185082001,36.851111110485,36.851111110485
