Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,CNG consumption kg,LNG consumption kg
"Week 16, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 17, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 18, 2018",1242.6666667000002,944.426666692,422.38240001133,362.48586667639006,49.458133334660005,300.10400000805,300.10400000805
"Week 19, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 20, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 21, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 22, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 23, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 24, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 25, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 26, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 27, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 28, 2018",1242.6666667000002,944.426666692,422.38240001133,362.48586667639006,49.458133334660005,300.10400000805,300.10400000805
"Week 29, 2018",1242.6666667000002,944.426666692,422.38240001133,362.48586667639006,49.458133334660005,300.10400000805,300.10400000805
"Week 30, 2018",1242.6666667000002,944.426666692,422.38240001133,362.48586667639006,49.458133334660005,300.10400000805,300.10400000805
"Week 31, 2018",1242.6666667000002,944.426666692,422.38240001133,362.48586667639006,49.458133334660005,300.10400000805,300.10400000805
"Week 32, 2018",1242.6666667000002,944.426666692,422.38240001133,362.48586667639006,49.458133334660005,300.10400000805,300.10400000805
"Week 33, 2018",1242.6666667000002,944.426666692,422.38240001133,362.48586667639006,49.458133334660005,300.10400000805,300.10400000805
"Week 34, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 35, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 36, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 37, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 38, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 39, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 40, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 41, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
