Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,LPG consumption litres,CNG consumption kg
"Week 1, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 2, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 3, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 4, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 5, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 6, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 7, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 8, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 9, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 10, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 11, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 12, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 13, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 14, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 15, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 16, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 17, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 18, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 19, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 20, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 21, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 22, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 23, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 24, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 25, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 26, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 27, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 28, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 29, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 30, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 31, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 32, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 33, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 34, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 35, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 36, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 37, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 38, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 39, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 40, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 41, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 42, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 43, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 44, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 45, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 46, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 47, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 48, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 49, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 50, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
"Week 51, 2018",317.777777724,46.1095555477524,20.6237777742876,17.7002222192268,2.4151111107024,29.235555550607998,14.6495555530764
