Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,LPG consumption litres,CNG consumption kg
"Week 1, 2018",244.34825256767834,37.39569627668271,16.726262442391146,14.355205227471927,1.958699502154551,23.710572393540435,11.881058462187415
"Week 2, 2018",281.4666665857833,43.076395534021394,19.26711275659666,16.535873373648187,2.256241302818305,27.312394110951402,13.685884329933836
"Week 3, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
"Week 4, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
"Week 5, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
"Week 6, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
"Week 7, 2018",286.99999998168335,43.92323136319676,19.645883570746175,16.860950944923914,2.3005965918531732,27.84932654522262,13.954934167109379
"Week 8, 2018",244.09825256767834,37.35743562218271,16.709149303391147,14.340517987971927,1.956695498154551,23.686313398290434,11.868902596187414
"Week 9, 2018",281.4666665857833,43.076395534021394,19.26711275659666,16.535873373648187,2.256241302818305,27.312394110951402,13.685884329933836
"Week 10, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
"Week 11, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
"Week 12, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
"Week 13, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
"Week 14, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
"Week 15, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
"Week 16, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
"Week 17, 2018",286.99999998168335,43.92323136319676,19.645883570746175,16.860950944923914,2.3005965918531732,27.84932654522262,13.954934167109379
"Week 18, 2018",244.09825256767834,37.35743562218271,16.709149303391147,14.340517987971927,1.956695498154551,23.686313398290434,11.868902596187414
"Week 19, 2018",281.4666665857833,43.076395534021394,19.26711275659666,16.535873373648187,2.256241302818305,27.312394110951402,13.685884329933836
"Week 20, 2018",282.18333325245,43.186076076921395,19.316170421729993,16.57797679354819,2.261986114284971,27.381936564001403,13.720731145800503
