Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,LPG consumption litres,CNG consumption kg
"Week 1, 2018",268.81697345959225,46.12382759633798,20.63016131649789,17.70570092459704,2.4158586781153026,29.244604725459432,14.654089835432826
"Week 2, 2018",310.7694100623071,53.322059643246966,23.849770270484772,20.468909236878115,2.792885309768774,33.80861126837482,16.941053961542572
"Week 3, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
"Week 4, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
"Week 5, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
"Week 6, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
"Week 7, 2018",316.34663921042244,54.27900500418271,24.277790627770692,20.83625490710723,2.8430078792773448,34.41535815567456,17.245086909750594
"Week 8, 2018",268.7561976630162,46.11339963739169,20.625497122599096,17.70169791071075,2.4153124859099218,29.237992925152078,14.650776748571593
"Week 9, 2018",310.7694100623071,53.322059643246966,23.849770270484772,20.468909236878115,2.792885309768774,33.80861126837482,16.941053961542572
"Week 10, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
"Week 11, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
"Week 12, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
"Week 13, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
"Week 14, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
"Week 15, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
"Week 16, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
"Week 17, 2018",316.34663921042244,54.27900500418271,24.277790627770692,20.83625490710723,2.8430078792773448,34.41535815567456,17.245086909750594
"Week 18, 2018",268.7561976630162,46.11339963739169,20.625497122599096,17.70169791071075,2.4153124859099218,29.237992925152078,14.650776748571593
"Week 19, 2018",310.7694100623071,53.322059643246966,23.849770270484772,20.468909236878115,2.792885309768774,33.80861126837482,16.941053961542572
"Week 20, 2018",311.35617275106415,53.422736846579376,23.89480094234962,20.50755651627845,2.7981585472261585,33.87244519478024,16.973040309139847
