Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,CNG consumption kg,LNG consumption kg
"Week 17, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 18, 2018",1190.888888838,905.07555551688,404.7831333160362,347.3822888740446,47.3973777757524,287.599666654377,287.599666654377
"Week 19, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 20, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 21, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 22, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 23, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 24, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 25, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 26, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 27, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 28, 2018",1190.888888838,905.07555551688,404.7831333160362,347.3822888740446,47.3973777757524,287.599666654377,287.599666654377
"Week 29, 2018",1190.888888838,905.07555551688,404.7831333160362,347.3822888740446,47.3973777757524,287.599666654377,287.599666654377
"Week 30, 2018",1190.888888838,905.07555551688,404.7831333160362,347.3822888740446,47.3973777757524,287.599666654377,287.599666654377
"Week 31, 2018",1190.888888838,905.07555551688,404.7831333160362,347.3822888740446,47.3973777757524,287.599666654377,287.599666654377
"Week 32, 2018",1190.888888838,905.07555551688,404.7831333160362,347.3822888740446,47.3973777757524,287.599666654377,287.599666654377
"Week 33, 2018",1190.888888838,905.07555551688,404.7831333160362,347.3822888740446,47.3973777757524,287.599666654377,287.599666654377
"Week 34, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 35, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 36, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 37, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 38, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 39, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 40, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 41, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 42, 2018",1190.888888838,905.07555551688,404.7831333160362,347.3822888740446,47.3973777757524,287.599666654377,287.599666654377
"Week 43, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 44, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 45, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 46, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 47, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 48, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 49, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 50, 2018",1284.592592538,976.2903703288799,436.6330222036662,374.71565924333464,51.1267851830124,310.229111097927,310.229111097927
"Week 51, 2018",1190.888888838,905.07555551688,404.7831333160362,347.3822888740446,47.3973777757524,287.599666654377,287.599666654377
"Week 52, 2018",1190.888888838,905.07555551688,404.7831333160362,347.3822888740446,47.3973777757524,287.599666654377,287.599666654377
"Week 1, 2019",175.481481474,133.36592592024,59.64615555301259,51.187948145965805,6.9841629626652,42.378777775970995,42.378777775970995
