Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,CNG consumption kg,LNG consumption kg
"Week 1, 2018",1501.555554964,1141.18222177264,510.37873313226356,438.0037553829988,59.761911087567206,362.625666523806,362.625666523806
"Week 2, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 3, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 4, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 5, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 6, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 7, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 8, 2018",1501.555554964,1141.18222177264,510.37873313226356,438.0037553829988,59.761911087567206,362.625666523806,362.625666523806
"Week 9, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 10, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 11, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 12, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 13, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 14, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 15, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 16, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 17, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 18, 2018",1501.555554964,1141.18222177264,510.37873313226356,438.0037553829988,59.761911087567206,362.625666523806,362.625666523806
"Week 19, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 20, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 21, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 22, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 23, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 24, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 25, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 26, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 27, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 28, 2018",1501.555554964,1141.18222177264,510.37873313226356,438.0037553829988,59.761911087567206,362.625666523806,362.625666523806
"Week 29, 2018",1501.555554964,1141.18222177264,510.37873313226356,438.0037553829988,59.761911087567206,362.625666523806,362.625666523806
"Week 30, 2018",1501.555554964,1141.18222177264,510.37873313226356,438.0037553829988,59.761911087567206,362.625666523806,362.625666523806
"Week 31, 2018",1501.555554964,1141.18222177264,510.37873313226356,438.0037553829988,59.761911087567206,362.625666523806,362.625666523806
"Week 32, 2018",1501.555554964,1141.18222177264,510.37873313226356,438.0037553829988,59.761911087567206,362.625666523806,362.625666523806
"Week 33, 2018",1501.555554964,1141.18222177264,510.37873313226356,438.0037553829988,59.761911087567206,362.625666523806,362.625666523806
"Week 34, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 35, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 36, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 37, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 38, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 39, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 40, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 41, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
"Week 42, 2018",1501.555554964,1141.18222177264,510.37873313226356,438.0037553829988,59.761911087567206,362.625666523806,362.625666523806
"Week 43, 2018",1619.703703064,1230.97481432864,550.5372886714536,472.4675701837688,64.4642073819472,391.158444289956,391.158444289956
