Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,LPG consumption litres,CNG consumption kg
"Week 1, 2018",257.1247765832584,42.000420233292715,18.785852954897607,16.122835299304246,2.1998842508868193,26.630176813058387,13.344034356815444
"Week 2, 2018",297.8667352337897,48.655474667129674,21.762510647998486,18.677532274921766,2.548460511706881,30.849784028633916,15.458424510969271
"Week 3, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 4, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 5, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 6, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 7, 2018",303.5678326877843,49.58672871444703,22.179039851739393,19.03501573683262,2.5972374311017044,31.440241452635576,15.754295026866533
"Week 8, 2018",256.5367945683921,41.90437545673652,18.74289426449764,16.0859662845379,2.194853649046354,26.56928005613416,13.313519785984017
"Week 9, 2018",297.8667352337897,48.655474667129674,21.762510647998486,18.677532274921766,2.548460511706881,30.849784028633916,15.458424510969271
"Week 10, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 11, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 12, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 13, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 14, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 15, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 16, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 17, 2018",303.5678326877843,49.58672871444703,22.179039851739393,19.03501573683262,2.5972374311017044,31.440241452635576,15.754295026866533
"Week 18, 2018",256.5367945683921,41.90437545673652,18.74289426449764,16.0859662845379,2.194853649046354,26.56928005613416,13.313519785984017
"Week 19, 2018",297.8667352337897,48.655474667129674,21.762510647998486,18.677532274921766,2.548460511706881,30.849784028633916,15.458424510969271
"Week 20, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 21, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 22, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 23, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 24, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 25, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 26, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 27, 2018",303.5678326877843,49.58672871444703,22.179039851739393,19.03501573683262,2.5972374311017044,31.440241452635576,15.754295026866533
"Week 28, 2018",240.48790715440038,39.28284662306462,17.570342777802107,15.079631648291441,2.0575440706562533,24.90711153559457,12.480628814189147
"Week 29, 2018",241.07588916926662,39.37889139962082,17.613301468202078,15.116500663057787,2.0625746724967184,24.968008292518796,12.511143385020574
"Week 30, 2018",318.7023943284415,52.05890567615824,23.284789570985755,19.984018193546362,2.726724306072607,33.007714093096304,16.539735127940872
"Week 31, 2018",241.34238817881595,39.42242306755872,17.632772214166533,15.133211303298248,2.0648547599382128,24.99560935002523,12.52497391503304
"Week 32, 2018",241.07588916926662,39.37889139962082,17.613301468202078,15.116500663057787,2.0625746724967184,24.968008292518796,12.511143385020574
"Week 33, 2018",257.1247765832584,42.000420233292715,18.785852954897607,16.122835299304246,2.1998842508868193,26.630176813058387,13.344034356815444
"Week 34, 2018",297.8667352337897,48.655474667129674,21.762510647998486,18.677532274921766,2.548460511706881,30.849784028633916,15.458424510969271
"Week 35, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 36, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 37, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 38, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 39, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 40, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 41, 2018",303.5678326877843,49.58672871444703,22.179039851739393,19.03501573683262,2.5972374311017044,31.440241452635576,15.754295026866533
"Week 42, 2018",256.5367945683921,41.90437545673652,18.74289426449764,16.0859662845379,2.194853649046354,26.56928005613416,13.313519785984017
"Week 43, 2018",297.8667352337897,48.655474667129674,21.762510647998486,18.677532274921766,2.548460511706881,30.849784028633916,15.458424510969271
"Week 44, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 45, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 46, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 47, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 48, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 49, 2018",298.7432098565123,48.798643687895925,21.826546963751333,18.73249102364274,2.555959371771831,30.94055969982912,15.503911016135762
"Week 50, 2018",303.5678326877843,49.58672871444703,22.179039851739393,19.03501573683262,2.5972374311017044,31.440241452635576,15.754295026866533
"Week 51, 2018",240.48790715440038,39.28284662306462,17.570342777802107,15.079631648291441,2.0575440706562533,24.90711153559457,12.480628814189147
"Week 52, 2018",241.07588916926662,39.37889139962082,17.613301468202078,15.116500663057787,2.0625746724967184,24.968008292518796,12.511143385020574
"Week 1, 2019",38.10247127349931,6.223903533060505,2.783813493486469,2.3891897039341936,0.32599358019197694,3.946237933625223,1.9774083715674615
