Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,CNG consumption kg,LNG consumption kg
"Week 25, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 26, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 27, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 28, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 29, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 30, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 31, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 32, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 33, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 34, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 35, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 36, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 37, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 38, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 39, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 40, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 41, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 42, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 43, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 44, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 45, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 46, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 47, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 48, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 49, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 50, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 51, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 52, 2018",1306.66666662,189.597333326562,84.80266666363799,72.781333330734,9.930666666312,60.237333331182,60.237333331182
"Week 1, 2019",186.66666666,27.085333332366,12.114666666234,10.397333332961999,1.418666666616,8.605333333026,8.605333333026
