Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,CNG consumption kg,LNG consumption kg
"Week 1, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 2, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 3, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 4, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 5, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 6, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 7, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 8, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 9, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 10, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 11, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 12, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 13, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 14, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 15, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 16, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 17, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 18, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 19, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 20, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 21, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 22, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 23, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 24, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 25, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 26, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 27, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 28, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 29, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 30, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 31, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 32, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 33, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 34, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 35, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 36, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 37, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 38, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 39, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 40, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 41, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
"Week 42, 2018",1633.3333333799999,236.996666673438,106.00333333636199,90.976666669266,12.413333333688,75.29666666881799,75.29666666881799
