Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,LPG consumption litres,CNG consumption kg
"Week 1, 2018",249.71092207018694,36.12140129808795,16.156298655628472,13.86603747722344,1.891954777938537,22.902611284628453,11.476199823557248
"Week 2, 2018",288.9673525132425,41.799956588374876,18.696190019345607,16.045882600667525,2.1893842637047825,26.503073608846094,13.280344537729798
"Week 3, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 4, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 5, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 6, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 7, 2018",294.45980799192034,42.5944560312204,19.051551932755714,16.350869634786616,2.2309982920354243,27.006822390771347,13.532766482564005
"Week 8, 2018",249.3770552816679,36.07310650926486,16.134697471740356,13.847498402666247,1.8894252095059796,22.87199019198698,11.460855993388632
"Week 9, 2018",288.9673525132425,41.799956588374876,18.696190019345607,16.045882600667525,2.1893842637047825,26.503073608846094,13.280344537729798
"Week 10, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 11, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 12, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 13, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 14, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 15, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 16, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 17, 2018",294.45980799192034,42.5944560312204,19.051551932755714,16.350869634786616,2.2309982920354243,27.006822390771347,13.532766482564005
"Week 18, 2018",249.3770552816679,36.07310650926486,16.134697471740356,13.847498402666247,1.8894252095059796,22.87199019198698,11.460855993388632
"Week 19, 2018",288.9673525132425,41.799956588374876,18.696190019345607,16.045882600667525,2.1893842637047825,26.503073608846094,13.280344537729798
"Week 20, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 21, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 22, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 23, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 24, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 25, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 26, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 27, 2018",294.45980799192034,42.5944560312204,19.051551932755714,16.350869634786616,2.2309982920354243,27.006822390771347,13.532766482564005
"Week 28, 2018",233.58228309402338,33.788347397120674,15.112775584841577,12.970440638102279,1.7697548544445156,21.423349000228427,10.734960785080425
"Week 29, 2018",233.9161498825424,33.83664218594377,15.134376768729693,12.988979712659471,1.772284422877073,21.4539700928699,10.750304615249041
"Week 30, 2018",310.28545339557843,44.88368104263621,20.075471316977552,17.229641738341993,2.3509025604878717,28.45829516578466,14.260080560312243
"Week 31, 2018",235.43985053823064,34.05704985728625,15.232960213342325,13.073588308153363,1.7838288627909475,21.593718581009927,10.820330760084822
"Week 32, 2018",233.9161498825424,33.83664218594377,15.134376768729693,12.988979712659471,1.772284422877073,21.4539700928699,10.750304615249041
"Week 33, 2018",249.71092207018694,36.12140129808795,16.156298655628472,13.86603747722344,1.891954777938537,22.902611284628453,11.476199823557248
"Week 34, 2018",288.9673525132425,41.799956588374876,18.696190019345607,16.045882600667525,2.1893842637047825,26.503073608846094,13.280344537729798
"Week 35, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 36, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 37, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 38, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 39, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 40, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 41, 2018",294.45980799192034,42.5944560312204,19.051551932755714,16.350869634786616,2.2309982920354243,27.006822390771347,13.532766482564005
"Week 42, 2018",249.3770552816679,36.07310650926486,16.134697471740356,13.847498402666247,1.8894252095059796,22.87199019198698,11.460855993388632
"Week 43, 2018",288.9673525132425,41.799956588374876,18.696190019345607,16.045882600667525,2.1893842637047825,26.503073608846094,13.280344537729798
"Week 44, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 45, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 46, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 47, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 48, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 49, 2018",289.7395061483067,41.911650826995704,18.746148365711495,16.088759024146377,2.1952345474931376,26.57389283617216,13.315831128933018
"Week 50, 2018",294.45980799192034,42.5944560312204,19.051551932755714,16.350869634786616,2.2309982920354243,27.006822390771347,13.532766482564005
"Week 51, 2018",233.58228309402338,33.788347397120674,15.112775584841577,12.970440638102279,1.7697548544445156,21.423349000228427,10.734960785080425
"Week 52, 2018",233.9161498825424,33.83664218594377,15.134376768729693,12.988979712659471,1.772284422877073,21.4539700928699,10.750304615249041
"Week 1, 2019",37.014495295404004,5.354252939067191,2.3948381417286018,2.055354145952509,0.2804432847652521,3.3948398837319305,1.7011099909309548
