Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,LPG consumption litres,CNG consumption kg
"Week 1, 2018",236.91313856429508,34.37609640567922,15.37566269282275,13.196061818031236,1.8005398530886425,21.796008747915145,10.921695687814003
"Week 2, 2018",272.1166665832333,39.48412832122715,17.66037166125184,15.156898328686095,2.068086666032573,25.034733325657463,12.544578329487056
"Week 3, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 4, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 5, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 6, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 7, 2018",277.6499999791333,40.287014996972246,18.01948499864575,15.465104998837726,2.110139999841413,25.543799998080264,12.799664999038047
"Week 8, 2018",236.66313856429508,34.33982140567922,15.35943769282275,13.182136818031235,1.7986398530886425,21.773008747915146,10.910170687814004
"Week 9, 2018",272.1166665832333,39.48412832122715,17.66037166125184,15.156898328686095,2.068086666032573,25.034733325657463,12.544578329487056
"Week 10, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 11, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 12, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 13, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 14, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 15, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 16, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 17, 2018",277.6499999791333,40.287014996972246,18.01948499864575,15.465104998837726,2.110139999841413,25.543799998080264,12.799664999038047
"Week 18, 2018",236.66313856429508,34.33982140567922,15.35943769282275,13.182136818031235,1.7986398530886425,21.773008747915146,10.910170687814004
"Week 19, 2018",272.1166665832333,39.48412832122715,17.66037166125184,15.156898328686095,2.068086666032573,25.034733325657463,12.544578329487056
"Week 20, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 21, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 22, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 23, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 24, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 25, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 26, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 27, 2018",277.6499999791333,40.287014996972246,18.01948499864575,15.465104998837726,2.110139999841413,25.543799998080264,12.799664999038047
"Week 28, 2018",220.3575829581284,31.973885287224434,14.301207133982533,12.273917370767753,1.674717630481776,20.272897632147814,10.158484574369721
"Week 29, 2018",220.6075829581284,32.01016028722444,14.317432133982534,12.287842370767752,1.676617630481776,20.295897632147813,10.17000957436972
"Week 30, 2018",299.6631385661284,43.48112140594523,19.448137692941735,16.691236818133355,2.277439853102576,27.569008748083814,13.81447068789852
"Week 31, 2018",222.44091629146175,32.2761769538911,14.436415467315868,12.38995903743442,1.6905509638151093,20.46456429881448,10.254526241036388
"Week 32, 2018",220.6075829581284,32.01016028722444,14.317432133982534,12.287842370767752,1.676617630481776,20.295897632147813,10.17000957436972
"Week 33, 2018",236.91313856429508,34.37609640567922,15.37566269282275,13.196061818031236,1.8005398530886425,21.796008747915145,10.921695687814003
"Week 34, 2018",272.1166665832333,39.48412832122715,17.66037166125184,15.156898328686095,2.068086666032573,25.034733325657463,12.544578329487056
"Week 35, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 36, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 37, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 38, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 39, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 40, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 41, 2018",277.6499999791333,40.287014996972246,18.01948499864575,15.465104998837726,2.110139999841413,25.543799998080264,12.799664999038047
"Week 42, 2018",236.66313856429508,34.33982140567922,15.35943769282275,13.182136818031235,1.7986398530886425,21.773008747915146,10.910170687814004
"Week 43, 2018",272.1166665832333,39.48412832122715,17.66037166125184,15.156898328686095,2.068086666032573,25.034733325657463,12.544578329487056
"Week 44, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 45, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 46, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 47, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 48, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 49, 2018",272.83333324989997,39.58811665456049,17.706883327918508,15.196816662019428,2.07353333269924,25.100666658990797,12.57761666282039
"Week 50, 2018",277.6499999791333,40.287014996972246,18.01948499864575,15.465104998837726,2.110139999841413,25.543799998080264,12.799664999038047
"Week 51, 2018",220.3575829581284,31.973885287224434,14.301207133982533,12.273917370767753,1.674717630481776,20.272897632147814,10.158484574369721
"Week 52, 2018",220.6075829581284,32.01016028722444,14.317432133982534,12.287842370767752,1.676617630481776,20.295897632147813,10.17000957436972
"Week 1, 2019",34.16559091970632,4.957427242449388,2.21734685068894,1.903023414227642,0.25965849098976806,3.1432343646129817,1.5750337413984614
