Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,LPG consumption litres,CNG consumption kg
"Week 1, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 2, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 3, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 4, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 5, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 6, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 7, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 8, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 9, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 10, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 11, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 12, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 13, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 14, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 15, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 16, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 17, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 18, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 19, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 20, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 21, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 22, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 23, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 24, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 25, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 26, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 27, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 28, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 29, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 30, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 31, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 32, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 33, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 34, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 35, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 36, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 37, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 38, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 39, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 40, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 41, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 42, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 43, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 44, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 45, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 46, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 47, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 48, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 49, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 50, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 51, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 52, 2018",330.488888928,47.9539377834528,21.448728891427198,18.4082311132896,2.5117155558528,30.404977781375997,15.235537779580799
"Week 1, 2019",50.074074079999995,7.265748149008,3.2498074077919994,2.7891259262559998,0.38056296300799997,4.60681481536,2.308414815088
